"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO","2019-04-03","1999-03-05",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1999","","BERLINA 3PTAS.","37","RENAULT","CA","CLIO RL 3PTAS.","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-04","1999-09-17",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","62","CORSA 4 PUERTAS GL 1.7 DIESEL A","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1955","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-22","1998-05-27",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","11","CORSA GLS 1.6 MPFI 4 PTAS","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-11","2005-01-07",1157,"MORON Nº 05","Buenos Aires","Nacional","2005","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","V.SARMIENTO","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-29","2000-09-14",1160,"SAN MARTIN Nº 4","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","57","CORSA 4 PTAS WIND 1.6 MPFI","1","Privado","Física","JOSE L. SUAREZ","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-24","2001-01-24",1164,"MAR DEL PLATA Nº 06","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","79","CORSA WIND 1.6 MPFI 5P","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-12","2004-06-23",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2004","","FOURGON C.TYPE 600","07","CITROEN","19","BERLINGO FURGON 1.9D PACK","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1971","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-04-25","1993-05-14",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","1993","","MICROOMNIBUS","29","MERCEDES BENZ","49","OH 1320/51","2","Público","Física","RAFAEL CASTILLO","BUENOS AIRES","Femenino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-09","2001-08-29",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","2001","","FURGON VID. C/ASIENTO","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","HUDSON","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-11","1995-04-03",1199,"LANUS Nº 6","Buenos Aires","Nacional","1995","","BERLINA","37","RENAULT","AP","R21 RN SEDAN M2100 DIESEL / 1995","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-25","1992-10-27",1199,"LANUS Nº 6","Buenos Aires","Nacional","1992","","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1961","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-04-08","1993-09-08",1201,"MAR DEL PLATA Nº 08","Buenos Aires","Importado","1993","","SEDAN 4 PTAS Y TRASE","","DAEWOO","","TICO DX","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-22","1998-09-30",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","1998","","BERLINA 4 PTAS","37","RENAULT","CK","MEGANE RT TRIC 2.0","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-03","2001-05-16",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","84","CORSA 3P CITI 1.0N","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Femenino","1954","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-16","2000-07-20",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2000","","CAMION TRACTOR","67","IVECO","07","450E37T","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-12","1994-05-19",1220,"AVELLANEDA Nº 6","Buenos Aires","Importado","1994","","AUTOMOVIL COMBI II","092","MERCEDES BENZ","006","MB 180 D","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-08","1971-11-25",1224,"MERLO Nº 3","Buenos Aires","Nacional","1965","","TRANSP.DE CARGA","29","MERCEDES BENZ","08","1965","1","Privado","Física","S.A.DE PADUA-MERLO","BUENOS AIRES","No identificado","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-15","2002-04-12",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2002","","SEDAN","07","CITROEN","14","BERMUL2NAB","1","Privado","Física","G.CATAN * LA MATANZA","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-15","2006-07-21",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2006","","FURGON 600","34","PEUGEOT","DP","PARTNER FURGON 1.4 N CONFORT","1","Privado","Física","G. CATAN","BUENOS AIRES","No identificado","1952","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-04-17","1998-03-19",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","1998","","BERLINA 5 PTAS","37","RENAULT","BW","MEGANE RT","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Femenino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-29","1996-09-03",1230,"ESCOBAR Nº 2","Buenos Aires","Nacional","1996","","BERLINA","37","RENAULT","BB","CLIO RT 5P","1","Privado","Física","GARIN","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-08","1976-06-14",1231,"TRES DE FEBRERO Nº 5","Buenos Aires","Nacional","","","AUTOMOVIL","34","PEUGEOT","03","504","1","Privado","Física","SANTOS LUGARES","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-05","2008-05-15",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","BURZACO","BUENOS AIRES","No identificado","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-24","1998-05-22",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","1998","","BERLINA 3 PUERTAS","37","RENAULT","BS","CLIO RN 3PTAS PACK AA.","1","Privado","Física","BILLINGHURST","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-26","1994-03-08",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1994","","FURGON VID.C/ASIENTO","37","RENAULT","34","RENAULT TRAFIC","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-05","1996-11-13",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","1996","","BERLINA 3PT.AA","37","RENAULT","BE","CLIO RN 3 PTAS.AA","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-09","1999-05-19",1300,"SAN MARTIN Nº 9","Buenos Aires","Importado","1999","","FURGON VIDRIADO CON","047","FORD","303","COURIER","1","Privado","Física","SAN ANDRES","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-26","1997-05-20",1303,"ITUZAINGO Nº 4","Buenos Aires","Importado","1997","","TRACTOR DE CARRETERA","092","MERCEDES BENZ","282","LS-1633","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-01","1998-12-17",1306,"PILAR Nº 5","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","DEL VISO","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-04","1996-11-01",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","1996","","BERLINA 5 PUERTAS","37","RENAULT","BC","CLIO RT 5 PTAS.AA.DA.","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1999","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-30","1998-10-14",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","1998","","FURGON VID.C/ASIENTO","37","RENAULT","DP","TRAFIC CORTO NAF 2.2 C/DA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1974","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-11","2012-03-07",2016,"CAPITAL FEDERAL Nº 016","Ciudad Autónoma de Bs.As.","Protocolo 21","2012","","CHASISC/CAJTER. Y E.DEFRIO","092","MERCEDES BENZ","272","710","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO","2019-04-15","2008-02-06",2018,"CAPITAL FEDERAL Nº 018","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","","PICK -UP CABINA DOBL","093","MITSUBISHI","824","L200 SPORT HPE","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2003","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO","2019-04-03","1992-07-01",2026,"CAPITAL FEDERAL Nº 026","Ciudad Autónoma de Bs.As.","Nacional","1992","","BERLINA 5 PUERTAS","37","RENAULT","20","11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1959","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-26","2001-06-22",2039,"CAPITAL FEDERAL Nº 039","Ciudad Autónoma de Bs.As.","Nacional","2001","","FURGON VIDRIADO","53","VOLKSWAGEN","AS","CADDY 1.9 SD VD 10A","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1980","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-24","1999-09-03",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y D/P","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1954","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-24","2002-05-23",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2002","","BERLINA 5 PTAS","37","RENAULT","JX","MEGANE RXE BIC 1.6 T. CUERO","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1960","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2019-04-24","1998-05-14",2061,"CAPITAL FEDERAL Nº 061","Ciudad Autónoma de Bs.As.","Nacional","1998","","BERLINA 4 PTAS","37","RENAULT","CJ","MEGANE RT TRIC. ABCP","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1977","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO","2019-04-23","1996-01-25",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Importado","1996","","TRANSPORTE DE CARGA","130","TOYOTA","078","DYNA 300","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1996","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-10","2000-12-01",4006,"CORDOBA Nº 02","Córdoba","Nacional","2000","","RURAL 3 PTAS.","34","PEUGEOT","05","PARPANDAA","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1987","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-05","1994-05-23",4041,"CORDOBA Nº 09","Córdoba","Nacional","1994","","BERLINA","37","RENAULT","93","11 GTL MOTOR 1.6","1","Privado","Física","Bº VILLA REVOL - CORDOBA","CORDOBA","No identificado","1944","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-04","2001-01-03",4044,"CORDOBA Nº 11","Córdoba","Nacional","2001","","RURAL 3 PUERTAS","34","PEUGEOT","05","PARPANDAA","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1970","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-01","2000-10-31",13010,"MENDOZA Nº 04","Mendoza","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 PTAS WIND 1.6 MPFI","1","Privado","Física","VISTALVA - LUJAN DE CUYO","MENDOZA","No identificado","1974","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-25","2010-06-29",13018,"MENDOZA Nº 11","Mendoza","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","CAPITAL","MENDOZA","No identificado","1946","ARGENTINA",100,"50","ARG"
"COMUNICACIÓN DE RECUPERO","2019-04-22","1991-08-14",13020,"MENDOZA Nº 12","Mendoza","Nacional","1991","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","CIUDAD","MENDOZA","Femenino","1968","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-04","1997-10-31",13029,"MENDOZA Nº 17","Mendoza","Nacional","1997","","BERLINA 3 PUERTAS","37","RENAULT","CA","CLIO RL 3 PTAS","1","Privado","Física","GODOY CRUZ","MENDOZA","Femenino","1964","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-22","2006-02-16",15015,"NEUQUEN N° 6","Neuquén","Nacional","2006","","FURGON 600","34","PEUGEOT","DP","PARTNER FURGON 1.4 N CONFORT","1","Privado","Física","NEUQUEN","NEUQUEN","Masculino","1972","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-25","1989-01-18",21022,"SAN LORENZO Nº 1","Santa Fe","Nacional","1989","","COUPE 2 PTAS","37","RENAULT","52","RENAULT FUEGO GTA","1","Privado","Física","SAN LORENZO","SANTA FE","Masculino","1981","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-12","1999-07-12",21054,"ARROYO SECO Nº 2","Santa Fe","Nacional","1999","","SEDAN","19","CHEVROLET","68","CORSA 4 PUERTAS GL","1","Privado","Física","ALVEAR","SANTA FE","Masculino","1968","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-26","1999-05-06",21057,"ROSARIO Nº 14","Santa Fe","Nacional","1999","","BERLINA 3 PUERTAS","37","RENAULT","CA","CLIO RL 3PTAS","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1992","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-29","2014-10-09",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","2014","31","SEMIRREMOLQUE","DN","RANDON","07","SR.CG.02+01 14.50 MTS LARGO","1","Privado","Jurídica","BA. BCA.","BUENOS AIRES","No aplica","2008","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-04-05","1995-05-03",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-09","1998-03-20",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","1998","05","SEDAN 5 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-10","2012-07-25",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","KU","207 COMPACT XS HDI 5P","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-15","1998-01-27",1001,"ADROGUE Nº 1","Buenos Aires","Importado","1998","12","FAMILIAR","025","CHRYSLER","012","CARAVAN SE","1","Privado","Física","SAN JOSE","BUENOS AIRES","Masculino","1974","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-15","2005-01-05",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2005","12","SEDAN 4 PUERTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1946","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-22","1998-12-09",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","212","GOL GL 1.6D","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-26","1995-01-05",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1995","11","SEDAN 2 PTAS","17","FIAT","50","147 TR","1","Privado","Física","SAN JOSE","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-26","2008-05-30",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2008","02","SEDAN 4 PTAS","102","NISSAN","503","TIIDA 1.8 6MT VISIA","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-04","2001-05-23",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2001","22","SEDAN 3 PTAS","024","CHEVROLET","330","ASTRA GSI 16V","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-04","2019-02-15",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2019","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-10","2008-01-02",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2008","31","SEMIRREMOLQUE","08","MALDONADO","16","SR-CA","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1978","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-04-10","2018-05-24",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","547","R400 A4X2","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-04-10","2012-11-15",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","2012","02","SEDAN 4 PTAS","024","CHEVROLET","572","AVEO G3 LS 1.6N M/T","1","Privado","Física","VILLA DOMINICO,AVELLANEDA","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-11","2000-11-13",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2000","12","SEDAN 4 PTAS","34","PEUGEOT","30","306BRLN4AA","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-16","1991-09-27",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1991","12","SEDAN 4 PTAS","19","FORD","33","ESCORT","1","Privado","Física","CRUCESITA","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-17","2014-01-28",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2014","04","RURAL 5 PUERTAS","047","FORD","A02","ECOSPORT SE 2.0L MT N","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1974","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-17","2010-02-25",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-25","1994-05-20",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","1994","","COUPE","","CHEVROLET","","KADETT GLS","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-29","2016-03-30",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","024","CHEVROLET","617","ONIX 1.4 N LTZ","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-04-30","1997-02-21",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","AT","RENAULT 19 RT BICUERPO","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1955","ARGENTINA",100,"06","ARG"
