"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"DENUNCIA DE ROBO O HURTO","2019-03-14","1997-09-19",1119,"MORON Nº 03","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","HAEDO-MORON","BUENOS AIRES","No identificado","1944","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-14","2008-03-05",1119,"MORON Nº 03","Buenos Aires","Nacional","2008","22","FURGON","7T","RENAULT","D2","KANGOO EXP CONFORT 1.9","1","Privado","Física","EL PALOMAR","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-19","2005-02-25",1119,"MORON Nº 03","Buenos Aires","Protocolo 21","2005","11","PICK UP","024","CHEVROLET","329","S10 2.8T.I. (CABINA SIMPLE)","1","Privado","Física","HAEDO","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-19","2007-02-28",1119,"MORON Nº 03","Buenos Aires","Nacional","2007","18","SEDAN 3 PTAS","34","PEUGEOT","FP","206 XS PREMIUM 1.6 3P","1","Privado","Física","HAEDO","BUENOS AIRES","No identificado","1961","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-03-22","2012-03-21",1119,"MORON Nº 03","Buenos Aires","Protocolo 21","2012","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","PALOMAR-MORON","BUENOS AIRES","No identificado","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","1992-05-13",1119,"MORON Nº 03","Buenos Aires","Nacional","1992","17","SEDAN 5 PTAS","19","FORD","36","ESCORT 1,8 GHIA","1","Privado","Física","HAEDO","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","1999-10-01",1119,"MORON Nº 03","Buenos Aires","Protocolo 21","1999","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","MORON","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-27","2006-01-18",1119,"MORON Nº 03","Buenos Aires","Protocolo 21","2006","30","FURGONETA","044","FIAT","578","FIORINO1.7 TD","1","Privado","Física","EL PALOMAR","BUENOS AIRES","No identificado","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-27","2009-07-01",1119,"MORON Nº 03","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JM","207 COMPACT XT 1.6 5P TIPTRONIC","1","Privado","Física","HAEDO","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-07","1994-05-03",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1994","11","SEDAN 2 PTAS","17","FIAT","72","UNO CL-3P","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-01","1998-10-07",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","212","GOL GL 1.6D","1","Privado","Física","GONZALEZ CATAN LA MATANZA","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-01","2008-04-29",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2008","99","FURGON VIDRIADO CON ASIENTOS","37","RENAULT","TD","KANGOO EXP CONFORT 1.9","1","Privado","Física","LA TABLADA","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-12","2000-05-26",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2000","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","VIRREY DEL PINO/ LA MATANZA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2005-05-24",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2005","04","RURAL 5 PTAS","104","PEUGEOT","504","206 SW PREMIUM 1.6","1","Privado","Física","LA TABLADA","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-14","2002-01-03",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","2002","05","SEDAN 5 PUERTAS","104","PEUGEOT","451","307 XT 2.0 HDI","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","2011-10-07",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2011","04","RURAL 5 PTAS","027","CITROEN","243","C3 AIRCROSS 1.6I 16V SX","1","Privado","Física","LA MATANZA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","2001-05-30",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2001","30","FURG.VIDRIADA C/ASIENTOS","044","FIAT","013","FIORINO 1.7 DIESEL","1","Privado","Física","CIUDAD MADERO LA MATANZA","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","2010-09-14",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","2010","02","SEDAN 4 PTAS","024","CHEVROLET","482","AVEO LS 1.6N MT","1","Privado","Física","LA TABLADA","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","2003-10-14",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2003","16","CAM.C/CAJ.ABIERT.HIDROGRUA","092","MERCEDES BENZ","272","710","1","Privado","Jurídica","LA TABALADA","BUENOS AIRES","No aplica","1996","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-03-18","2004-04-27",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2004","20","PICK-UP","19","FORD","PG","RANGER XLT LTD C/C 4X4 2.8L D","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-19","2015-07-01",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","112","RENAULT","A11","NUEVO SANDERO EXPRESSION PACK","1","Privado","Física","V.INSUPERABLE","BUENOS AIRES","Femenino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-20","1996-07-17",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","17","FIAT","79","DUNA SDL 1.7 / SDL A","1","Privado","Física","LA TABLADA","BUENOS AIRES","No identificado","1948","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-03-20","2008-09-22",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","044","FIAT","645","PALIO ELX 1.4 8V","1","Privado","Física","TABLADA","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2013-12-10",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","2013","02","SEDAN 4 PUERTAS","024","CHEVROLET","571","SONIC 1.6 LT M/T","1","Privado","Física","VILLA EDUARDO MADERO","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","2005-07-12",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2005","17","SEDAN 5 PUERTAS","19","FORD","RM","FOCUS AMBIENTE 5P 1.6L N","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-26","2000-11-09",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2000","18","SEDAN 3 PUERTAS","37","RENAULT","CA","CLIO RL 3 PTAS.","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-26","2008-01-22",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1980","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-03-28","1991-10-10",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1991","12","SEDAN 4 PTAS","53","VOLKSWAGEN","05","GACEL GS","1","Privado","Física","TABLADA LA MATANZA","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-28","2013-04-23",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2013","20","PICK-UP","19","FORD","WR","RANGER2 DC 4X2 XLT 3.2L D","1","Privado","Física","LA TABLADA","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-28","2011-09-13",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","37","RENAULT","WP","SYMBOL SL CONNECTION 1.6 16V","1","Privado","Física","LA TABLADA//LA MATANZA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-12","1994-08-11",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Nacional","1994","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GL","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1961","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2016-10-20",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","34","PEUGEOT","MA","207 COMPACT ALLURE 1.4 N 5P","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-22","2000-01-06",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","53","VOLKSWAGEN","34","GOL 1.OL MI PLUS","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-27","1995-02-17",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Importado","1994","","SEDAN 4 PUERTAS","","HONDA","","ACCORD 2.0","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1945","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-07","1997-10-03",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Importado","1997","05","SEDAN 5 PUERTAS","104","PEUGEOT","261","306 STYLE","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","2004-10-22",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","08","CHEVROLET","BK","CORSA II 5 P CD GAS 1.8","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-22","2018-08-09",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","047","FORD","A37","FIESTA 1.6L S PLUS","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1958","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","2016-05-24",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","2016","20","PICK-UP","68","TOYOTA","93","HILUX 4X4 D/C SRX 2.8 TDI 6 M/T","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","1998-11-13",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","1998","18","SEDAN 3 PTAS","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS","1","Privado","Física","LLAVALLOL","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","2008-04-15",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2008","02","SEDAN 4 PTAS","044","FIAT","659","SIENA 1.4 FIRE","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-26","2012-07-19",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","024","CHEVROLET","547","CELTA 1.4 LT","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1939","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-26","2005-06-23",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","2005","18","SEDAN 3 PTAS","08","CHEVROLET","AM","CORSA CLASSIC 3P BASE 1.6N","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-27","2013-11-01",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","104","PEUGEOT","708","208 FELINE 1.6 N PACK CUIR","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1940","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-29","2017-05-09",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Importado","2017","22","SEDAN 3 PUERTAS","P04","DS","003","DS3 VTI 120 SO CHIC AM40","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-29","2017-08-07",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","047","FORD","A37","FIESTA 1.6L S PLUS","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","2013-07-25",1123,"SAN MARTIN Nº 3","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","044","FIAT","782","GRAND SIENA ATTRACTIVE 1.4 8V","1","Privado","Física","SAN ANDRES","BUENOS AIRES","Masculino","1977","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","2008-05-12",1123,"SAN MARTIN Nº 3","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","112","RENAULT","678","SANDERO 1.6 16V LUXE","1","Privado","Física","JOSE LEON SUAREZ","BUENOS AIRES","Masculino","1980","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-03-07","2006-03-31",1123,"SAN MARTIN Nº 3","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","112","RENAULT","518","CLIO AUTHENTIQUE 1.2 16V","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-07","1997-10-03",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1997","18","SEDAN 2 PUERTAS","17","FIAT","44","UNO S 3P 1.4","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","1995-11-21",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1995","11","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL  CL","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","2009-05-08",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","1998-08-20",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","17","FIAT","55","DUNA S","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Masculino","1945","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-12","1996-06-20",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","SAN ANDRES","BUENOS AIRES","Masculino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-14","2018-03-16",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","2018","17","SEDAN 5 PUERTAS","34","PEUGEOT","NL","308 FELINE 1.6 HDI","1","Privado","Física","V.BALLESTER","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","1999-08-11",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","27","GOL MI 001","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-18","1998-02-06",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","37","RENAULT","BC","CLIO RT 5PTAS.AA.DA.","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2009-11-25",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","J.L. SUAREZ","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2013-01-28",1123,"SAN MARTIN Nº 3","Buenos Aires","Protocolo 21","2013","04","RURAL 5 PTAS","047","FORD","998","ECOSPORT SE 1.6L MT N","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-27","2007-12-28",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","RV","CLIO PACK 1.5 DIE DA AA","1","Privado","Física","V. BALLESTER","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-28","1999-12-14",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","56","GOL 1.6","1","Privado","Física","V. BALLESTER","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","1991-12-03",1124,"LANUS Nº 9","Buenos Aires","Nacional","1991","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA","1","Privado","Física","V.ALSINA-LANUS","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","1993-10-29",1124,"LANUS Nº 9","Buenos Aires","Nacional","1993","17","SEDAN 5 PTAS","19","FORD","36","ESCORT 1,8  GHIA","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","1994-05-04",1124,"LANUS Nº 9","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","81","R-12 TL M 1.6","1","Privado","Física","V. CARAZA","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-01","1996-10-16",1124,"LANUS Nº 9","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2005-11-14",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","2005","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","V. DIAMANTE","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-18","1995-05-22",1124,"LANUS Nº 9","Buenos Aires","Importado","1995","04","RURAL 5 PUERTAS","047","FORD","099","EXPLORER XLT","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-19","1992-04-20",1124,"LANUS Nº 9","Buenos Aires","Nacional","1992","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","10","SENDA NAFTA / DIESEL","1","Privado","Física","VILLA CARAZA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-19","2009-04-01",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PUERTAS","055","HONDA","A19","FIT LX","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2015-02-02",1124,"LANUS Nº 9","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","37","RENAULT","ZN","KANGOO PH3 AUTH. PLUS 1.6 2P","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","1993-03-04",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","1993","01","SEDAN 2 PUERTAS","136","VOLKSWAGEN","022","GOL GL","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-22","1998-11-02",1124,"LANUS Nº 9","Buenos Aires","Nacional","1996","18","SEDAN 2 PUERTAS","17","FIAT","16","UNO CSD (1.7/3P)","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-28","2017-01-30",1125,"RANCHOS","Buenos Aires","Protocolo 21","2017","02","SEDAN 4 PUERTAS","112","RENAULT","983","NUEVO LOGAN AUTHENTIQUE 1.6","1","Privado","Física","RANCHOS","BUENOS AIRES","Femenino","1946","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2010-06-28",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Protocolo 21","2010","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2007-11-07",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","2007","18","SEDAN 3 PTAS","08","CHEVROLET","AM","CORSA CLASSIC 3P BASE 1.6N","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","1999-02-04",1127,"LA PLATA Nº 05","Buenos Aires","Protocolo 21","1999","22","SEDAN 3 PUERTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1940","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","1992-04-02",1127,"LA PLATA Nº 05","Buenos Aires","Nacional","1992","11","SEDAN 2 PTAS","17","FIAT","52","SPAZIO TRD","1","Privado","Física","LA PLATA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2013-03-07",1127,"LA PLATA Nº 05","Buenos Aires","Protocolo 21","2013","04","RURAL 5 PUERTAS","047","FORD","A02","ECOSPORT SE 2.0L MT N","1","Privado","Física","ANGEL ETCHEVERRY","BUENOS AIRES","Masculino","1982","BOLIVIA",50,"06","BOL"
"DENUNCIA DE ROBO O HURTO","2019-03-19","2012-12-04",1127,"LA PLATA Nº 05","Buenos Aires","Nacional","2012","12","SEDAN 4 PUERTAS","08","CHEVROLET","DK","CLASSIC 4 PTAS LT SPIRIT 1.4N","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-29","2006-01-05",1127,"LA PLATA Nº 05","Buenos Aires","Protocolo 21","2006","04","RURAL 5 PUERTAS","047","FORD","600","ECOSPORT 1.4L TDCI 4X2 XLS","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","1994-10-21",1128,"SAN MIGUEL Nº 2","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA DIESEL","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Femenino","1969","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","2006-10-24",1128,"SAN MIGUEL Nº 2","Buenos Aires","Importado","2006","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","365","VOLKSWAGEN VENTO 2.5","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","1992-11-25",1128,"SAN MIGUEL Nº 2","Buenos Aires","Protocolo 21","1992","01","SEDAN 2 PTAS","208","GMC CHEVETTE","044","5C11JN","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","2013-03-19",1128,"SAN MIGUEL Nº 2","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
