"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO","2019-08-06","2000-03-09",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2000","","FURGON VIDRIADO C/AS","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","G BOURG, MAL ARGENTINAS","BUENOS AIRES","No identificado","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-28","1994-02-23",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","1994","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1945","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-09","1998-05-15",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","1998","","BERLINA 4 PTAS","37","RENAULT","BW","MEGANE RT DT TRIC","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","No identificado","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-15","2002-04-03",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Importado","2002","","FURGONETA VID C/ASIENTOS","047","FORD","395","COURIER","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-05","2000-09-04",1275,"ENSENADA","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","PUNTA LARA-ENSENADA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-15","1991-11-04",1289,"QUILMES Nº 9","Buenos Aires","Nacional","1991","","RURAL 4 PUERTAS","37","RENAULT","77","R 21 GTX BREAK NEVADA","1","Privado","Física","EZPELETA - QUILMES","BUENOS AIRES","No identificado","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-20","1994-12-14",1295,"EZEIZA Nº 2","Buenos Aires","Nacional","1994","","BERLINA 5 PUERTAS","37","RENAULT","90","19 RN BIC.","1","Privado","Física","TRISTÁN SUÁREZ","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-20","2007-03-19",1299,"MAR DEL PLATA N° 13","Buenos Aires","Nacional","2007","","FOURGON COURT TYPE 600","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1941","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-23","1991-05-14",1311,"LA MATANZA Nº 14","Buenos Aires","Nacional","1991","","RURAL 4 PTAS","37","RENAULT","61","RENAULT 18 GTS BREAK","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-21","2000-09-08",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","2000","","BERLINA 4 PUERTAS","37","RENAULT","CW","RENAULT 19 RE DIESEL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1989","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-12","2008-06-10",2008,"CAPITAL FEDERAL Nº 008","Ciudad Autónoma de Bs.As.","Nacional","2008","","FOURGON COURT TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1983","BOLIVIA",100,"02","BOL"
"DENUNCIA DE ROBO O HURTO","2019-08-08","1990-01-10",2015,"CAPITAL FEDERAL Nº 015","Ciudad Autónoma de Bs.As.","Nacional","1990","","RURAL 4 PUERTAS","37","RENAULT","51","RENAULT 12 TL BREAK","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1954","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-07","1971-05-24",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","1971","","AUTOMOVIL","","FIAT","","600R-BERLINA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1976","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-07","2001-09-04",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","2001","","RURAL 3 PTAS.","34","PEUGEOT","05","PARPANDAA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1969","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-26","1999-10-18",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1930","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-26","1999-01-13",2079,"CAPITAL FEDERAL Nº 079","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P.C/AA/1999","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1939","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-23","2008-04-18",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","FURGON VIDRIADOL","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1950","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-05","2006-02-07",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2006","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-09","2005-04-12",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2005","","FURGON VIDRIADO C/AS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","0","Oficial","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1900","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-08-09","2003-11-20",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2000","","SIN ESPECIFICACION","","PEUGEOT 306 XRD","","1998","0","Oficial","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1900","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-08-14","2010-08-09",1043,"LA PLATA Nº 01","Buenos Aires","Importado","1993","","MICROOMNIBUS","","MERCEDES BENZ","","NO CONSTA","0","Oficial","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1900","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-08-30","2007-02-13",1044,"LA PLATA Nº 02","Buenos Aires","Nacional","2007","","FOURGON COURT TYPE 6","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-01","1999-06-28",1058,"MAR DEL PLATA Nº 01","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-12","2006-07-14",1065,"MORON Nº 02","Buenos Aires","Nacional","2006","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-13","2008-07-03",1113,"SAN VICENTE","Buenos Aires","Nacional","2008","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","TE","KANGOO EXP CONFORT 1.9 AA","1","Privado","Física","DOMSELAAR","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-28","1993-08-17",1114,"CAÑUELAS","Buenos Aires","Nacional","1993","","CHASSIS ACOPLADO","09","SALTO","30","CH AC","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-01","1993-01-07",1136,"ADROGUE Nº 2","Buenos Aires","Protocolo 21","1993","","JEEP CARROZADO","102","NISSAN","182","PATHFINDER 30ZWNLYD21DJFCIWY","1","Privado","Física","ADROGUE","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-13","2004-07-19",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","2004","","FURG.VID C/ASIENTOS.","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-01","2000-09-07",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","75","CORSA 4P GL SUPER 1.6L","1","Privado","Física","BANFIELD","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-21","1997-01-03",13021,"MENDOZA Nº 13","Mendoza","Nacional","1997","","BERLINA 3PT.AA","37","RENAULT","BD","CLIO RN 3PTAS. AA","1","Privado","Física","DORREGO","MENDOZA","Masculino","1985","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-13","2006-06-27",21042,"ROSARIO Nº 07","Santa Fe","Nacional","2006","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1969","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-21","2009-11-04",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Nacional","2009","","FURGON VIDRIADO C/ASIENTOS","07","CITROEN","43","BERLINGO FURGON 1.9D FULL","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-29","2008-07-30",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2008","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-15","2008-12-15",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-28","2001-10-19",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2001","","RURAL 3 PTAS","34","PEUGEOT","05","PARPANDAA","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-01","1999-09-28",1183,"OLIVOS Nº 06","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","MUNRO * VTE.LOPEZ","BUENOS AIRES","No identificado","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-20","1992-04-30",1198,"SAN ISIDRO Nº 07","Buenos Aires","Nacional","1992","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","MARTINEZ","BUENOS AIRES","Masculino","1935","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-22","2007-07-06",1200,"SAN MARTIN Nº 6","Buenos Aires","Nacional","2007","","FOURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","VILLA LYNCH","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-07","2007-08-27",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","2007","17","SEDAN 5 PUERTAS","34","PEUGEOT","FU","206 X-LINE 1.9D 5P","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Femenino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-09","1994-03-10",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","1994","16","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-12","1999-08-05",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","1999","17","SEDAN 5 PUERTAS","37","RENAULT","CU","MEGANE RXE BIC ABCP","1","Privado","Física","V. DOMINICO","BUENOS AIRES","Masculino","1977","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-08-12","2003-01-17",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","2003","17","SEDAN 5 PUERTAS","19","FORD","PM","ESCORT CLX 5P 1.8L N","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-06","2010-05-12",1220,"AVELLANEDA Nº 6","Buenos Aires","Importado","2010","05","SEDAN 5 PUERTAS","011","AUDI","152","A3 SPORTBACK 1.8 T FSI","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-16","2016-09-30",1220,"AVELLANEDA Nº 6","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","526","MOVE UP! 1.0 MPI","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-21","2011-03-15",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","34","PEUGEOT","JL","207 COMPACT XR 1.4 5P","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-08-22","2013-08-23",1220,"AVELLANEDA Nº 6","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","027","CITROEN","245","C3 PICASSO 1.6I 16V EXCLUSIVE","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-26","2000-01-04",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","2000","12","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","Masculino","1988","PARAGUAY",100,"06","PRY"
"COMUNICACIÓN DE RECUPERO","2019-08-27","2018-06-04",1220,"AVELLANEDA Nº 6","Buenos Aires","Importado","2018","13","FURGON","027","CITROEN","471","JUMPER 435 L2H2 HDI 130 MT6 AM19","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-30","2014-10-23",1220,"AVELLANEDA Nº 6","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","044","FIAT","725","UNO 1.4 8V","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-05","2010-09-21",1221,"PILAR Nº 2","Buenos Aires","Nacional","2010","20","PICK-UP","68","TOYOTA","37","HILUX 4X4 CABINA DOBLE DX PACK 2.5 TD","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-09","2005-12-01",1221,"PILAR Nº 2","Buenos Aires","Protocolo 21","2005","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","PRESIDENTE DERQUI","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-26","1995-10-05",1221,"PILAR Nº 2","Buenos Aires","Importado","1995","05","SEDAN 5 PTAS","047","FORD","001","FIESTA CLX","1","Privado","Física","","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-28","2001-08-14",1221,"PILAR Nº 2","Buenos Aires","Nacional","2001","17","SEDAN 5 PTAS","53","VOLKSWAGEN","BX","GOL 1.9 SD 5P  (0212) 01A","1","Privado","Física","PILAR","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-30","2012-06-26",1221,"PILAR Nº 2","Buenos Aires","Nacional","2012","20","PICK-UP","53","VOLKSWAGEN","RT","AMAROK 2.0L TDI 122 CV093","1","Privado","Física","Bº MANATIAL,PILAR","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-30","2007-05-30",1221,"PILAR Nº 2","Buenos Aires","Importado","2007","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","365","VOLKSWAGEN VENTO 2.5","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-13","2015-01-19",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","CANNIN","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-14","1999-04-23",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","1999","41","FAMILIAR","34","PEUGEOT","84","PARTNER 1.9D","1","Privado","Física","EZEIZA","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-20","1991-04-23",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","1991","20","PICK-UP","19","FORD","11","F-100","1","Privado","Física","EZEIZA","BUENOS AIRES","No identificado","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-20","2004-06-30",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","34","PEUGEOT","EG","206 XRD CONFORT 5P","1","Privado","Física","EZEIZA","BUENOS AIRES","No identificado","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-21","1990-05-18",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","1990","12","SEDAN 4 PTAS","53","VOLKSWAGEN","05","GACEL GL","1","Privado","Física","AEROPUERTO I. EZEIZA - EZEIZA","BUENOS AIRES","No identificado","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-27","2012-05-03",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Protocolo 21","2012","02","SEDAN 4 PTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","LA UNION","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-30","2000-02-17",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","34","PEUGEOT","AN","206 XR 5P PR","1","Privado","Física","EZEIZA","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-08","2015-01-12",1224,"MERLO Nº 3","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","527","HIGH UP! 1.0 MPI","1","Privado","Física","S.A.DE PADUA","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-09","1998-07-03",1224,"MERLO Nº 3","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","37","RENAULT","CP","CLIO RL 5 PTAS. AA","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-08-12","1999-12-13",1224,"MERLO Nº 3","Buenos Aires","Protocolo 21","1999","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","LIBERTAD","BUENOS AIRES","Femenino","1969","ARGENTINA",100,"06","ARG"
