"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-18","2001-01-12",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","2001","","FURGON 3000","29","MERCEDES BENZ","AB","SPRINTER 312D/F3000","1","Privado","Física","BANFIEL","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-01","1996-07-30",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","1996","","FURGON VIDRIADO","17","FIAT","64","FIORINO D","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-30","2008-09-12",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","2008","","SEMIREMOLQUE TANQUE","77","FANGIO","05","SRT3AC01112","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-16","2001-07-06",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","57","CORSA 4 PTAS WIND 1.6 MPFI","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-22","1999-09-07",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","1999","","FURGON 3000","29","MERCEDES-BENZ","90","SPRINTER 310D/F3000","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1951","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-24","2000-10-30",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2000","","FURGON VIDRIADO C/AS","34","PEUGEOT","10","PARFUD8PLDA","1","Privado","Física","W.C.MORRIS","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-09","2000-08-18",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2000","","BERLINA 5 PTAS.","37","RENAULT","DW","CLIO RN 5P DIE PACK AA.DA.2000","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-01","1998-06-24",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Importado","1998","","FURGON VIDRIADO C/AS","047","FORD","223","TRANSIT 190-L","1","Privado","Física","FCIO VARELA","BUENOS AIRES","No identificado","1974","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-17","1997-09-15",1206,"OLIVOS Nº 07","Buenos Aires","Nacional","1997","","SEDAN 3 PTAS","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS","1","Privado","Física","MUNRO","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-04","2008-01-18",1211,"QUILMES Nº 6","Buenos Aires","Nacional","2008","","FURGON VIDRIADO C/AS","37","RENAULT","TF","KANGOO EXP GRAND CONFORT 1.9","1","Privado","Física","SAN FCO. SOLANO-QUILMES","BUENOS AIRES","No identificado","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-16","2001-07-11",1215,"SAN ISIDRO Nº 08","Buenos Aires","Importado","2001","","FURGON VIDRIADO C/AS","112","RENAULT","304","EXPRESS RL 1.9D","1","Privado","Física","MARTINEZ/SAN ISIDRO","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-18","2007-01-25",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","TD","KANGOO EXP CONFORT 1.9","1","Privado","Física","EZEIZA","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-03","1998-06-30",1225,"SAN MARTIN Nº 7","Buenos Aires","Protocolo 21","1998","","FURGON VIDRIADO C/ASIENTOS","112","RENAULT","147","EXPRESS RN","1","Privado","Física","JOSE LEON SUAREZ","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-08","1997-12-12",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","1997","","SEDAN","08","CHEVROLET","01","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","GONZALEZ CATAN-LA MATANZA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-07","2011-12-30",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2011","","FURGON VIDRIADO CON ASIENTOS","37","RENAULT","VZ","KANGOO CONFORT 1.5 DCICD DA SVT 1P 600KG","1","Privado","Física","GONZALEZ CATÁN","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-24","1995-11-21",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","1995","","FAMILIAR 5 PTS","17","FIAT","94","DUNA WE 1.7","1","Privado","Física","R. CASTILLO","BUENOS AIRES","Masculino","1982","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-02","1999-08-30",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1999","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER 310D/F3550","1","Privado","Física","LOMAS DEL MIRADOR-LA MATANZA","BUENOS AIRES","No identificado","1981","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-18","2000-10-31",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2000","","COMBI 3550","29","MERCEDES BENZ","AE","SPRINTER 312D/C3550","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-29","2006-06-08",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2006","","FOURGON COURT TYPE 6","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","LAFERRERE, LA MATANZA","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-29","2005-06-06",1231,"TRES DE FEBRERO Nº 5","Buenos Aires","Nacional","2005","","FURGON 600","34","PEUGEOT","DP","PARTNER FURGON 1.4 N CONFORT","1","Privado","Física","VILLA BONICH","BUENOS AIRES","Masculino","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-23","2006-03-29",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2006","","MINIBUS","063","IVECO","123","DAILY 49.12 VIDRIADO","1","Privado","Física","BURZACO - ALTE BROWN","BUENOS AIRES","Masculino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-07","1999-11-11",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","1999","","FURGON VID.C/ASIENTO","53","VOLKSWAGEN","01","CADDY 1.9 SD","1","Privado","Física","JOSE C. PAZ","BUENOS AIRES","Masculino","1946","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-08","1997-01-10",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1997","","RURAL 4 PTAS","19","FORD","68","FORD ESCORT RURAL LX DSL 1.8","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-11","2008-04-16",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2008","","FOURGON COURT TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-17","2001-02-26",1257,"MORENO Nº 3","Buenos Aires","Nacional","2000","","3 PUERTAS","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-09","2005-05-10",1265,"PILAR Nº 3","Buenos Aires","Nacional","2005","","FOURGON COURT T.600","07","CITROEN","19","BERLINGO FURGON 1.9D PACK","1","Privado","Física","DEL VISO","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-11","1990-01-05",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","1990","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Masculino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-08","1999-10-06",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","1999","","FAMILIAR","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-31","1998-04-22",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Importado","1998","","FURGONETA VID C/ ASIENTOS","047","FORD","395","COURIER","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-24","1994-12-07",1273,"MORENO Nº 4","Buenos Aires","Importado","1994","","SEDAN","104","PEUGEOT","105","405 GLD","1","Privado","Física","FRANCISCO ALVAREZ","BUENOS AIRES","No identificado","1963","URUGUAY",100,"06","URY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-16","1998-04-20",1293,"PILAR Nº 4","Buenos Aires","Nacional","1998","","BERLINA 3 PTAS.","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-02","2014-01-15",1295,"EZEIZA Nº 2","Buenos Aires","Protocolo 21","2014","","FURGON VIDRIADO","104","PEUGEOT","610","BOXER 350 MH 2.3 HDI CONFORT","1","Privado","Física","LA UNION","BUENOS AIRES","No identificado","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-23","1992-10-14",1303,"ITUZAINGO Nº 4","Buenos Aires","Nacional","1992","","FURGON TERMICO","19","FORD","16","F-100 DSL","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-08","1998-11-16",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Nacional","1998","","FURGON 3000","29","MERCEDES BENZ","91","SPRINTER 310D/F3000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-11","2007-05-29",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2007","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1983","PARAGUAY",100,"02","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-10","2008-09-29",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1946","ITALIA",100,"02","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-21","2007-09-10",2057,"CAPITAL FEDERAL Nº 057","Ciudad Autónoma de Bs.As.","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1952","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-10","1992-04-03",2061,"CAPITAL FEDERAL Nº 061","Ciudad Autónoma de Bs.As.","Nacional","1992","","SEDAN 5 PUERTAS","37","RENAULT","20","11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1955","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-21","1997-03-11",2063,"CAPITAL FEDERAL Nº 063","Ciudad Autónoma de Bs.As.","Importado","1997","","FURGON VIDRIADO","044","FIAT","240","DUCATO 2.0D P.C.10","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1949","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-02","1985-09-06",2084,"CAPITAL FEDERAL Nº 084","Ciudad Autónoma de Bs.As.","Nacional","1985","","BERLINA 5 PTAS","37","RENAULT","20","11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1984","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-16","2000-10-31",4061,"CORDOBA Nº 18","Córdoba","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 PUERTAS 1.0N","1","Privado","Física","BºROSEDAL ANEXO, CBA","CORDOBA","No identificado","1990","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-16","2007-10-31",4075,"CORDOBA Nº 22","Córdoba","Nacional","2007","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1989","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-22","1998-02-10",4079,"JESUS MARIA Nº 3","Córdoba","Nacional","1998","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER 310D/F3550","1","Privado","Física","ESTACIÓN JUÁREZ CELMAN","CORDOBA","No identificado","1946","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-08","1999-01-18",12004,"LA RIOJA Nº 2","La Rioja","Nacional","1999","","UNIDAD TRACTORA","51","SCANIA","83","P 94 GA 4X2 NZ 260","1","Privado","Jurídica","LA RIOJA","LA RIOJA","No aplica","2007","No aplica",100,"46",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-30","1997-06-10",13003,"GENERAL SAN MARTIN Nº 1","Mendoza","Nacional","1997","","SEDAN 3 PTAS.-","53","VOLKSWAGEN","","GOL CLD","1","Privado","Física","SAN MARTIN","MENDOZA","Femenino","1990","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-17","2005-11-30",13020,"MENDOZA Nº 12","Mendoza","Nacional","2005","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","BUENA NUEVA","MENDOZA","Masculino","1985","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-23","2004-06-07",13028,"MENDOZA Nº 16","Mendoza","Nacional","2004","","FURGON 600","34","PEUGEOT","DM","PARTNER FURGON 1.4 N PRESENCE","1","Privado","Física","MAYOR DRUMMOND","MENDOZA","Masculino","1974","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-25","1999-08-30",13028,"MENDOZA Nº 16","Mendoza","Nacional","1999","","BERLINA 3 PTAS","37","RENAULT","DV","CLIO RN 3P DIE PACK AA DA","1","Privado","Física","VILLA NUEVA","MENDOZA","Femenino","1957","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-01","1970-07-01",16001,"CIPOLLETTI Nº 1","Río Negro","Nacional","1957","","SIN ESPECIFICACION","99","CONTINENTAL","99","1957","9","No declarado","Física","GENERAL FERNANDEZ ORO- RIO NEGRO","RIO NEGRO","No identificado","1973","No identificado",100,"62",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-15","1997-05-12",21016,"ROSARIO Nº 04","Santa Fe","Nacional","1997","","BERLINA 3 PTAS","37","RENAULT","BS","CLIO RN 3 PTAS PACK AA","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1989","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-11","1999-01-04",21048,"SAN LORENZO Nº 2","Santa Fe","Nacional","1999","","BERLINA 3 PTAS","37","RENAULT","CA","CLIO RL 3PTAS.","1","Privado","Física","SAN LORENZO-SAN LORENZO","SANTA FE","No identificado","1955","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-09","1995-03-01",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1995","","SIN ESPECIFICACION","37","RENAULT","AH","R 19 RN INYEC.(BIC)","1","Privado","Física","ROSARIO","SANTA FE","No identificado","1973","No identificado",100,"82",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-21","1997-08-13",21059,"ROSARIO Nº 16","Santa Fe","Nacional","1997","","BERLINA 4 PTAS","37","RENAULT","AJ","RENAULT 19 RN INYEC.(TRI)","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1975","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-09","1998-01-21",21073,"VILLA GOBERNADOR GÁLVEZ","Santa Fe","Nacional","1998","","BERLINA 5 PTAS","37","RENAULT","CV","CLIO RN 5 PTAS. PACK A.A.","1","Privado","Física","VILLA GDOR GALVEZ","SANTA FE","Masculino","1954","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-22","1998-10-09",1001,"ADROGUE Nº 1","Buenos Aires","Importado","1998","10","TODO TERRENO","055","HONDA","730","CRV SI","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-23","1994-08-17",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA NAFTA","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-24","2011-06-14",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","282","BORA TDI","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","No identificado","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-25","2010-03-10",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","37","RENAULT","UZ","KANGOO AUTH. 1.5 DCI DA AA CD 1P","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-10-25","2015-01-28",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
