"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-18","1993-09-30",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Importado","1993","","CAMION MEDIANO","047","FORD","031","F-14000 HD 4.42 MTS","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1946","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-13","2000-05-22",1286,"LA PLATA Nº 15","Buenos Aires","Nacional","2000","","FURGON VID.C/ASIENTO","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","VILLA ELISA","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-11","1998-04-02",1288,"MORENO Nº 5","Buenos Aires","Nacional","1998","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER310D/C3550 /1998","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Femenino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-23","1999-06-18",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","1999","","CH.CABINA 3550","29","MERCEDES BENZ","95","SPRINTER 310 D / CH3550","1","Privado","Física","VILLA LUZURIAGA/LA MATANZA","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-20","2006-01-03",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Nacional","2006","","FOURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","Masculino","1973","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-20","2002-05-02",2035,"CAPITAL FEDERAL Nº 035","Ciudad Autónoma de Bs.As.","Nacional","2002","","FURGON 3000","29","MERCEDES BENZ","AS","311 CD/F 3000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1958","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-10","1997-05-05",2037,"CAPITAL FEDERAL Nº 037","Ciudad Autónoma de Bs.As.","Nacional","1997","","FURGON 3000","29","MERCEDES BENZ","90","SPRINTER 310D/F3000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1951","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-17","2007-03-21",2039,"CAPITAL FEDERAL Nº 039","Ciudad Autónoma de Bs.As.","Nacional","2007","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1997","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-16","1993-09-21",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","1993","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1974","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-20","2000-05-31",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","2000","","SEDAN","08","CHEVROLET","67","CORSA 4 PTAS. GL 1.7 DIESEL A","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1962","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-27","1995-12-07",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","1995","","BERLINA","37","RENAULT","AD","11 RL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1941","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-06","1997-12-04",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","1997","","MICROOMNIBUS","60","EL DETALLE","02","OA-101/5.17","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1975","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-16","1999-05-12",2092,"CAPITAL FEDERAL Nº 092","Ciudad Autónoma de Bs.As.","Nacional","1999","","BERLINA 3 PTAS","37","RENAULT","DS","CLIO MTV","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1977","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-27","1999-09-03",2092,"CAPITAL FEDERAL Nº 092","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y D/P","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1968","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-02","2000-01-19",4060,"CORDOBA Nº 17","Córdoba","Nacional","2000","","3 PTAS","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1989","ARGENTINA",50,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-09","1991-07-28",1113,"SAN VICENTE","Buenos Aires","Nacional","1991","","BERLINA 4 PTAS","37","RENAULT","60","RENAULT 9 TS","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-05","2001-02-09",13022,"GENERAL SAN MARTIN Nº 3","Mendoza","Nacional","2001","","OTROS","75","SUZUKI","02","SUZUKI G.VITARA 5 PTAS 2.0 TDI","1","Privado","Física","LOS BARRIALES","MENDOZA","Femenino","1982","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-06","2000-12-22",13022,"GENERAL SAN MARTIN Nº 3","Mendoza","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 PTAS WIND 1.6 MPFI/2000","1","Privado","Física","VILLA NUEVA","MENDOZA","Masculino","1986","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-11","1999-12-23",13034,"GODOY CRUZ","Mendoza","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PTAS.WIND 1.6 LTS","1","Privado","Física","VILLA MARINI","MENDOZA","Masculino","1963","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-12","2005-05-12",15001,"NEUQUEN Nº 1","Neuquén","Nacional","2005","","FOURGON COURT TYPE 6","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Jurídica","NEUQUEN CAPITAL","NEUQUEN","No aplica","1971","No aplica",100,"58",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-23","2011-01-26",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Nacional","2011","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","CASEROS","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-23","1991-07-19",21039,"ROSARIO Nº 06","Santa Fe","Nacional","1991","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1957","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-09","2005-10-25",21049,"ROSARIO Nº 11","Santa Fe","Nacional","2005","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1977","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-17","1993-01-15",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1993","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1976","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-19","2005-03-28",1119,"MORON Nº 03","Buenos Aires","Nacional","2005","","CHASIS C/CAB C/CAJA  ABIERTA","29","MERCEDES BENZ","AR","BM0390 VERSION 1115L/46CA","1","Privado","Física","EL PALOMAR","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-09","2001-03-13",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-03","1999-11-05",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","67","CORSA 4 PUERTAS GL1.7 DIESEL A","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-18","1999-03-24",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","1999","","COMBI 3000","29","MERCEDES BENZ","92","SPRINTER 310 D / C3000","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-19","1994-07-13",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","1994","","CHASIS CON CABINA P/CAMION","29","MERCEDES BENZ","64","L 1620/45","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-13","2008-06-19",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","2008","","FURGON VIDRIAD C/ASI","37","RENAULT","UR","KANGOO CONFORT 1.5 DCI CD AA DA SVT 1P","1","Privado","Física","I.CASANOVA","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-16","2004-12-14",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2004","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","No identificado","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-04","2009-05-14",1044,"LA PLATA Nº 02","Buenos Aires","Nacional","2009","","SEMIRREMOLQUE BATEA","AS","PETINARI","30","SEM B 3(1+2) E/2009","1","Privado","Física","ABASTO","BUENOS AIRES","No identificado","1952","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-03","2001-02-20",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2001","17","SEDAN 5 PUERTAS","34","PEUGEOT","13","206 XRN5PK","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-12-05","2014-07-30",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2014","04","RURAL 5 PUERTAS","044","FIAT","793","PALIO WEEKEND ATTRACTIVE 1.4 8V","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-09","2011-03-16",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2011","81","PICK-UP CABINA Y MED","136","VOLKSWAGEN","307","SAVEIRO 1.6","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-10","2014-01-23",1188,"LA PLATA Nº 07","Buenos Aires","Importado","2014","04","RURAL 5 PUERTAS","024","CHEVROLET","630","CHEVROLET TRACKER FWD LTZ","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-10","2011-02-17",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-11","2009-01-12",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","024","CHEVROLET","405","MERIVA GL PLUS 1.8 SOHC","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-13","2008-08-05",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","17","FIAT","AL","SIENA FLP ELX 1.4 BENZI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-13","2004-06-17",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2004","12","SEDAN 4 PTAS","07","CITROEN","26","BERLINGO DIESEL MULT 2PLC AA","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-16","2009-04-07",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2009","02","SEDAN 4 PTAS","112","RENAULT","652","LOGAN 1.6 8V BASE","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-16","2001-01-29",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2001","20","PICK-UP","19","FORD","KM","RANGER XLT C/C 4X4 D","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-17","2017-04-25",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","599","GOL TREND HIGHLINE 1.6 MSI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-17","2005-11-03",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2005","04","RURAL 5 PTAS","047","FORD","600","ECOSPORT 1.4L TDCI 4X2 XLS","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-16","2013-05-17",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","2","Público","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-12-19","2011-10-21",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-20","2011-06-06",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","08","CHEVROLET","CT","AGILE 5P 1.4 LTZ","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-27","1997-10-30",1188,"LA PLATA Nº 07","Buenos Aires","Importado","1997","22","SEDAN 3 PUERTAS","104","PEUGEOT","120","205 GL","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-12-30","2018-02-19",1188,"LA PLATA Nº 07","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","575","CROSS UP! 1.0 MPI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-02","1997-12-22",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","17","FIAT","11","DUNA SD","1","Privado","Física","FCIO VARELA","BUENOS AIRES","Masculino","1946","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-04","1991-01-10",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","1991","12","SEDAN 4 PTAS","34","PEUGEOT","12","505 SR S/C","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1954","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-09","2006-03-10",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-16","2005-05-19",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Protocolo 21","2005","02","SEDAN 4 PUERTAS","044","FIAT","606","SIENA ELX 1.7 TD","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-16","1996-06-28",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","1995","12","SEDAN 4 PUERTAS","17","FIAT","79","DUNA SDL 1.7","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-20","2007-11-22",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","2007","22","FURGON VIDRIADO CON ASIENTOS","37","RENAULT","TD","KANGOO EXP CONFORT 1.9","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-20","2011-03-17",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PUERTAS","112","RENAULT","712","SANDERO STEPWAY CONFORT 1.6 16V","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-12-23","2013-08-22",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
