"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO","2019-09-04","2001-07-30",1011,"BARADERO","Buenos Aires","Nacional","2001","","RURAL 3 PUERTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","BARADERO","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-16","2000-01-07",1045,"LA PLATA Nº 03","Buenos Aires","Nacional","2000","","FURGON VIDRIADO C/AS","34","PEUGEOT","84","PARTNER 1.9D","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1977","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-02","1991-05-31",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","1991","","BERLINA 4 PTAS","37","RENAULT","60","RENAULT 9 TS","1","Privado","Física","RAMOS MEJIA-LA MATANZA","BUENOS AIRES","No identificado","1974","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-09-20","1996-12-18",1113,"SAN VICENTE","Buenos Aires","Nacional","1996","","COMBI 3000","29","MERCEDES BENZ","93","SPRINTER 310D/C3000","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1988","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO","2019-09-13","2002-04-22",1118,"QUILMES Nº 2","Buenos Aires","Nacional","2002","","FURGON VIDRIADO C/AS","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-03","1998-11-19",1119,"MORON Nº 03","Buenos Aires","Nacional","1998","","FURGON VIDRIADO","37","RENAULT","86","TRAFIC CORTO NAF 2.2 C/DA","1","Privado","Física","MORON","BUENOS AIRES","Femenino","1986","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-09-25","1993-09-02",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","1993","","SEDAN","055","HONDA","347","CIVIC 1.6","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Femenino","1975","URUGUAY",100,"06","URY"
"DENUNCIA DE ROBO O HURTO","2019-09-19","1996-07-04",1134,"LANUS Nº 3","Buenos Aires","Nacional","1996","","CAMION TRACTOR","17","IVECO","89","150E20T","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-03","1999-03-31",1146,"MERLO Nº 2","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","63","CORSA 4 PTAS.GLS 1.7 D","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-19","2007-01-18",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/AS","37","RENAULT","TF","KANGOO EXP GRAND CONFORT 1.9","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1974","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-27","1993-07-29",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","1993","","CHASIS C/CABINA P/ CAMION","29","MERCEDES BENZ","62","LS 1622/45","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Masculino","1937","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-27","2004-05-04",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2004","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-11","1983-08-08",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Nacional","1983","","PICK-UP C/CAJA MUDANCERA","19","FORD","11","F-100","1","Privado","Física","CIUDADELA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-19","1996-10-24",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Importado","1996","","FURGON VIDRIADO","093","MITSUBISHI","016","L300 2.5 D","1","Privado","Física","CIUDADELA","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-04","1992-04-10",1183,"OLIVOS Nº 06","Buenos Aires","Nacional","1992","","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","VILLA MARTELLI","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-25","1998-02-04",1183,"OLIVOS Nº 06","Buenos Aires","Nacional","1998","","BERLINA 5 PUERTAS","37","RENAULT","CD","CLIO RL DIESEL 5 PTAS DA.","1","Privado","Física","MUNRO","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-12","1997-11-13",1186,"MORENO Nº 2","Buenos Aires","Nacional","1997","","FURGON VIDRIADO","29","MERCEDES BENZ","93","SPRINTER 310 D / C3550","1","Privado","Física","DEL VISO","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-03","2003-10-15",1196,"LA PLATA Nº 08","Buenos Aires","Protocolo 21","2003","","FURGON VIDRIADO","044","FIAT","305","FIORINO 1.3 MPI","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-23","1993-05-27",1196,"LA PLATA Nº 08","Buenos Aires","Nacional","1993","","SIN ESPECIFICACION","37","RENAULT","55","RENAULT TRAFIC","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-30","1997-07-30",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","1997","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER 310D /C3550","1","Privado","Física","GRAND BOURG","BUENOS AIRES","Femenino","1959","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-12","1994-03-23",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS","37","RENAULT","94","RENAULT 21 GLX ALIZE","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-23","2008-02-26",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DM","PARTNER FURGON 1.4 N PRESENCE","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-25","2000-01-24",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2000","","S. WAGON","08","CHEVROLET","66","CORSA WAGON 5 PTAS GLS 1.7D","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-05","1999-09-03",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","Masculino","1990","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-09-05","1998-02-10",1215,"SAN ISIDRO Nº 08","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","01","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","BOULOGNE - SAN ISIDRO","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-12","1992-06-09",1215,"SAN ISIDRO Nº 08","Buenos Aires","Nacional","1992","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","BOULOGNE","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-02","2000-08-14",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-11","2007-05-29",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-06","1998-09-17",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","1998","","BERLINA 3 PTAS.","37","RENAULT","CA","CLIO RL 3PTAS.","1","Privado","Física","INGENIERO BUDGE","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-13","2006-01-04",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2006","","FURGON VIDRIADO C/AS","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","No identificado","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-16","2006-06-28",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Protocolo 21","2006","","CAMION CON CAJA CERRADA","047","FORD","086","F-4000 D","1","Privado","Física","TEMPERLEY","BUENOS AIRES","No identificado","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-26","2008-08-28",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2008","","FURGON VIDRIADO C/AS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","VILLA BOSCH - TRES DE FEBRERO","BUENOS AIRES","No identificado","1976","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-09-06","2001-09-18",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Importado","2001","","FURGON VIDRIADO C/AS","047","FORD","303","COURIER","1","Privado","Física","FCIO.VARELA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-09-10","2011-02-24",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","2011","","FURGON 800","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","VILLA VATTEONE","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-11","1997-09-10",1263,"OLIVOS Nº 10","Buenos Aires","Nacional","1997","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER 310 D/F3550","1","Privado","Física","OLIVOS-VICENTE LOPEZ","BUENOS AIRES","No identificado","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-18","2000-06-01",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2000","","3 PTAS","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","MALVINAS ARGENTINAS","BUENOS AIRES","Femenino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-04","2010-07-12",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-11","1999-10-01",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","1999","","RURAL 4 PUERTAS","19","FORD","JK","ESCORT RURAL LX 1.8 D","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-30","1999-09-08",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","EL JAGUEL","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-11","2001-07-13",1286,"LA PLATA Nº 15","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL-3P","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-30","1990-09-13",1287,"ITUZAINGO Nº 3","Buenos Aires","Nacional","1990","","RURAL 4 PTAS","37","RENAULT","64","21 TXE BREAK NEVADA","1","Privado","Física","VILLA UDAONDO","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-18","1998-06-10",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","1998","","CAMION TRACTOR","67","IVECO","03","160E23T","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-19","1993-01-07",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","1993","","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-12","1998-05-08",1299,"MAR DEL PLATA Nº 13","Buenos Aires","Nacional","1998","","BERLINA 3 PUERTAS","37","RENAULT","BD","CLIO RN 3PTAS.AA","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-24","2007-05-18",1303,"ITUZAINGO Nº 4","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/AS","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-20","2000-06-08",1317,"ADROGUE Nº 6","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 MPFI","1","Privado","Física","ADROGUE","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-09-10","1984-10-31",2005,"CAPITAL FEDERAL Nº 005","Ciudad Autónoma de Bs.As.","Nacional","1984","","SEMIACOPLADO","01","PRATI-FRUEHAUF","19","PB F2 HD 12,80 M.","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2003","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO","2019-09-11","2001-01-26",2023,"CAPITAL FEDERAL Nº 023","Ciudad Autónoma de Bs.As.","Nacional","2001","","AMBULANCIA","29","MERCEDES BENZ","AC","SPRINTER 312D/F3550","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1938","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-20","2010-04-28",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2010","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1964","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-05","2000-10-04",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2000","","FURGON VIDRIADO","34","PEUGEOT","08","PARFUD6PLDA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1968","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-03","2006-01-09",2059,"CAPITAL FEDERAL Nº 059","Ciudad Autónoma de Bs.As.","Nacional","2006","","FURGON COURT TYPE600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1971","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO","2019-09-27","1997-10-16",2059,"CAPITAL FEDERAL Nº 059","Ciudad Autónoma de Bs.As.","Nacional","1997","","MICROOMNIBUS","29","MERCEDES-BENZ","49","BMO390 VERSION 1320","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1972","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-19","2005-03-17",2064,"CAPITAL FEDERAL Nº 064","Ciudad Autónoma de Bs.As.","Nacional","2005","","BERLINA 4 PTAS","37","RENAULT","NG","MEGANE PRIVILEGE TD TRIC","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1946","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-03","1986-10-24",2068,"CAPITAL FEDERAL Nº 068","Ciudad Autónoma de Bs.As.","Nacional","1986","","RURAL 4 PTAS","37","RENAULT","17","RENAULT 12 GTS BREAK","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1968","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-18","2008-02-21",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Nacional","2008","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","TE","KANGOO EXP CONFORT 1.9 AA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1948","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2019-09-10","1999-08-17",2083,"CAPITAL FEDERAL Nº 083","Ciudad Autónoma de Bs.As.","Nacional","1999","","BERLINA 5 PTAS","37","RENAULT","BC","CLIO RT 5PTAS.AA.DA.","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1925","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO","2019-09-17","1999-02-02",4005,"CORDOBA Nº 01","Córdoba","Nacional","1999","","BERLINA 3 PUERTAS","37","RENAULT","DS","CLIO MTV","1","Privado","Física","CORDOBA","CORDOBA","No identificado","1972","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-11","2006-11-13",4038,"CORDOBA Nº 07","Córdoba","Nacional","2006","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","CORDOBA","CORDOBA","No identificado","1980","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-11","1998-09-14",4038,"CORDOBA Nº 07","Córdoba","Nacional","1998","","BERLINA 3 PTAS","37","RENAULT","CA","CLIO RL 3PTAS","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1994","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-12","1999-03-26",4074,"CORDOBA Nº 21","Córdoba","Protocolo 21","1999","","FURGONETA","","RENAULT","","EXPRESS RN","1","Privado","Física","CAPITAL","CORDOBA","Masculino","1971","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-20","2000-03-07",4074,"CORDOBA Nº 21","Córdoba","Nacional","2000","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y D/P","1","Privado","Física","CORDOBA","CORDOBA","No identificado","1978","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-17","1999-10-26",4082,"VILLA ALLENDE Nº 2","Córdoba","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PTAS GL A/A Y D/P","1","Privado","Física","VILLA ALLENDE","CORDOBA","No identificado","1987","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-02","1998-11-04",8002,"COLON Nº 1","Entre Ríos","Nacional","1998","","TRACTOR DE CARRETERAS","29","MERCEDES BENZ","AA","BM0390 VS 1621","1","Privado","Física","COLON","ENTRE RIOS","Masculino","1972","ARGENTINA",100,"30","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-12","1981-03-06",13002,"MENDOZA Nº 02","Mendoza","Protocolo 21","1993","","SEDAN","","FIAT","","DUNA 1.7 DIESEL","1","Privado","Física","CAPITAL","MENDOZA","No identificado","1959","No identificado",100,"50",""
"DENUNCIA DE ROBO O HURTO","2019-09-24","1994-05-20",13015,"MENDOZA Nº 09","Mendoza","Importado","1994","","AUTOMOVIL","127","SUZUKI","245","SWIFT SF413NL","1","Privado","Física","DORREGO GLLEN","MENDOZA","No identificado","1976","No identificado",100,"50",""
"DENUNCIA DE ROBO O HURTO","2019-09-19","2011-01-03",13029,"MENDOZA Nº 17","Mendoza","Nacional","2011","","FURGON 800","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","SAN JOSÉ","MENDOZA","No identificado","1982","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-02","1999-09-21",13032,"MAIPU Nº 2","Mendoza","Nacional","1999","","S.WAGON","08","CHEVROLET","65","CORSA WAGON GL A/A Y D/P","1","Privado","Física","RUSSELL","MENDOZA","Masculino","1971","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-04","2007-08-08",21015,"ROSARIO Nº 03","Santa Fe","Importado","2007","","PICK UP CABINA DOBLE","024","CHEVROLET","824","S10 2.8TDI DLX 4X4 ELECTRONIC CD","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1944","ARGENTINA",50,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-18","1993-09-21",21015,"ROSARIO Nº 03","Santa Fe","Nacional","1993","","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1972","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-10","1993-06-09",21029,"VILLA CONSTITUCION Nº 1","Santa Fe","Importado","1993","","BERLINA","044","FIAT","299","TREND","1","Privado","Física","PAVÓN ARRIBA","SANTA FE","Masculino","1994","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-04","2007-12-14",21054,"ARROYO SECO Nº 2","Santa Fe","Nacional","2007","","FURGON 600","34","PEUGEOT","GK","PARTNER FURGON D CONFORT PLC ABCP","1","Privado","Física","FIGHIERA","SANTA FE","No identificado","1985","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-16","2005-04-29",21059,"ROSARIO Nº 16","Santa Fe","Nacional","2005","","FOURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1975","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-19","2004-03-08",21068,"ROSARIO Nº 17","Santa Fe","Nacional","2004","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1967","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-18","1999-04-16",21070,"ROSARIO Nº 18","Santa Fe","Nacional","1999","","BERLINA 3 PTAS.","37","RENAULT","DV","CLIO RN 3P DIE PACK AA DA","1","Privado","Física","GRANADERO BAIGORRIA","SANTA FE","No identificado","1966","ARGENTINA",50,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-23","1997-10-31",21070,"ROSARIO Nº 18","Santa Fe","Nacional","1997","","BERLINA 4 PTAS","37","RENAULT","CH","MEGANE RXE ABCP ABS","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1991","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-24","2004-08-24",21073,"VILLA GOBERNADOR GÁLVEZ","Santa Fe","Nacional","2004","","BERLINA 4 PTAS.","37","RENAULT","NK","MEGANE EXPRESION TRI GNC","1","Privado","Física","VILLA GOBERNADOR GÁLVEZ","SANTA FE","Femenino","1982","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-26","1994-12-20",21074,"SANTA FE Nº 7","Santa Fe","Importado","1986","","MINIBUS","","RENAULT","","TRAFIC T413","1","Privado","Física","SAN JOSE DEL RINCON","SANTA FE","No identificado","1974","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-09","2015-11-26",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2015","22","FURGON VIDRIADO C/ASIENTOS","07","CITROEN","BU","BERLINGO FURGON 1.6 HDI BUSINESS AM54","1","Privado","Física","JOSÉ MÁRMOL","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-09","2007-03-06",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","34","PEUGEOT","CT","PARTNER URBANA CONFORT 1.4","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-09","2001-05-22",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2001","04","RURAL 5 PTAS","130","TOYOTA","122","RAV 4","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1963","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-11","2006-08-11",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","027","CITROEN","157","XSARA PICASSO 2.0HDI","1","Privado","Física","RANELAGH","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-09-12","1999-01-22",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1999","17","SEDAN 5 PTAS","19","FORD","FW","ESCORT LX 1.8 5P N 45H","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
